pert_iname,indication,drugbank_id
albendazole,Ascariasis,DB00518
albendazole,Malnutrition,DB00518
albendazole,Onchocerciasis,DB00518
albendazole,Cholera,DB00518
albendazole,Typhoid Fever,DB00518
albendazole,Malaria,DB00518
albendazole,Filariasis,DB00518
albendazole,"Elephantiasis, Filarial",DB00518
albendazole,Elephantiasis,DB00518
albendazole,Helminthiasis,DB00518
albendazole,Infections,DB00518
albendazole,Communicable Diseases,DB00518
albendazole,COVID-19,DB00518
albendazole,Disease Progression,DB00518
albendazole,Intestinal Volvulus,DB00518
albendazole,Cysticercosis,DB00518
albendazole,Taeniasis,DB00518
albendazole,Neurocysticercosis,DB00518
albendazole,Seizures,DB00518
albendazole,Epilepsy,DB00518
albendazole,Acquired Immunodeficiency Syndrome,DB00518
albendazole,HIV Infections,DB00518
albendazole,Scabies,DB00518
albendazole,Trachoma,DB00518
albendazole,Strongyloidiasis,DB00518
albendazole,Toxocariasis,DB00518
albendazole,Tinea Capitis,DB00518
allopurinol,Gout,DB00437
allopurinol,Prehypertension,DB00437
allopurinol,Hypertension,DB00437
allopurinol,Hypersensitivity,DB00437
allopurinol,Heart Failure,DB00437
allopurinol,Liver Cirrhosis,DB00437
allopurinol,Fibrosis,DB00437
allopurinol,Peritonitis,DB00437
allopurinol,Hepatic Encephalopathy,DB00437
allopurinol,Brain Diseases,DB00437
allopurinol,Ascites,DB00437
allopurinol,Angina Pectoris,DB00437
allopurinol,Heart Diseases,DB00437
allopurinol,"Heart Defects, Congenital",DB00437
allopurinol,Hyperuricemia,DB00437
allopurinol,Mania,DB00437
allopurinol,Inflammation,DB00437
allopurinol,Nephrolithiasis,DB00437
allopurinol,Diabetes Mellitus,DB00437
allopurinol,Obesity,DB00437
allopurinol,"Diabetes Mellitus, Type 2",DB00437
allopurinol,Prediabetic State,DB00437
allopurinol,Kidney Diseases,DB00437
allopurinol,"Renal Insufficiency, Chronic",DB00437
allopurinol,Brain Injuries,DB00437
allopurinol,"Hypoxia-Ischemia, Brain",DB00437
allopurinol,"Hypoxia, Brain",DB00437
allopurinol,"Infant, Newborn, Diseases",DB00437
allopurinol,Ischemia,DB00437
allopurinol,Hypoxia,DB00437
allopurinol,Metabolic Syndrome,DB00437
allopurinol,Syndrome,DB00437
allopurinol,Myelodysplastic Syndromes,DB00437
allopurinol,Myeloproliferative Disorders,DB00437
allopurinol,Lymphoma,DB00437
allopurinol,Leukemia,DB00437
allopurinol,Neoplasms,DB00437
allopurinol,Multiple Myeloma,DB00437
allopurinol,"Neoplasms, Plasma Cell",DB00437
allopurinol,Preleukemia,DB00437
allopurinol,Plasmacytoma,DB00437
allopurinol,"Lymphoma, Non-Hodgkin",DB00437
allopurinol,Precursor Cell Lymphoblastic Leukemia-Lymphoma,DB00437
allopurinol,"Leukemia, Lymphoid",DB00437
allopurinol,Leishmaniasis,DB00437
allopurinol,"Leishmaniasis, Cutaneous",DB00437
allopurinol,Acute Kidney Injury,DB00437
allopurinol,Wounds and Injuries,DB00437
allopurinol,"Leukemia, Lymphocytic, Chronic, B-Cell",DB00437
allopurinol,Colitis,DB00437
allopurinol,"Colitis, Ulcerative",DB00437
allopurinol,Ulcer,DB00437
allopurinol,Burkitt Lymphoma,DB00437
allopurinol,Diabetic Neuropathies,DB00437
allopurinol,Fetal Hypoxia,DB00437
allopurinol,Reperfusion Injury,DB00437
allopurinol,Tumor Lysis Syndrome,DB00437
allopurinol,Cardiovascular Diseases,DB00437
allopurinol,Cardiomyopathies,DB00437
allopurinol,"Cardiomyopathy, Dilated",DB00437
allopurinol,Essential Hypertension,DB00437
allopurinol,Hand-Foot Syndrome,DB00437
allopurinol,Myelodysplastic-Myeloproliferative Diseases,DB00437
allopurinol,Graft vs Host Disease,DB00437
allopurinol,Ovarian Neoplasms,DB00437
allopurinol,"Carcinoma, Ovarian Epithelial",DB00437
allopurinol,Fallopian Tube Neoplasms,DB00437
allopurinol,Kidney Calculi,DB00437
allopurinol,Calculi,DB00437
allopurinol,Ankle Injuries,DB00437
allopurinol,Overweight,DB00437
allopurinol,Lung Neoplasms,DB00437
allopurinol,Small Cell Lung Carcinoma,DB00437
allopurinol,"Leukemia, Myeloid",DB00437
allopurinol,"Leukemia, Myeloid, Acute",DB00437
allopurinol,"Arthritis, Gouty",DB00437
allopurinol,Sarcoma,DB00437
allopurinol,Chondrosarcoma,DB00437
allopurinol,"Sarcoma, Alveolar Soft Part",DB00437
allopurinol,Arthritis,DB00437
allopurinol,Intestinal Diseases,DB00437
allopurinol,Inflammatory Bowel Diseases,DB00437
allopurinol,"Purine-Pyrimidine Metabolism, Inborn Errors",DB00437
allopurinol,Autistic Disorder,DB00437
allopurinol,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",DB00437
allopurinol,Blast Crisis,DB00437
allopurinol,Recurrence,DB00437
allopurinol,Tuberculosis,DB00437
allopurinol,"Lymphoma, Mantle-Cell",DB00437
allopurinol,"Leukemia, Prolymphocytic",DB00437
allopurinol,Waldenstrom Macroglobulinemia,DB00437
allopurinol,"Leukemia, Plasma Cell",DB00437
allopurinol,Hematologic Diseases,DB00437
allopurinol,Philadelphia Chromosome,DB00437
allopurinol,Apnea,DB00437
allopurinol,Sleep Apnea Syndromes,DB00437
allopurinol,"Sleep Apnea, Obstructive",DB00437
allopurinol,Hematologic Neoplasms,DB00437
allopurinol,Diabetic Nephropathies,DB00437
allopurinol,Coronary Artery Disease,DB00437
allopurinol,Myocardial Ischemia,DB00437
allopurinol,Coronary Disease,DB00437
almitrine,COVID-19,DB01430
almitrine,Pneumonia,DB01430
almitrine,Respiratory Insufficiency,DB01430
alvimopan,Urinary Bladder Neoplasms,DB06274
alvimopan,Ileus,DB06274
alvimopan,Intestinal Diseases,DB06274
alvimopan,Gastrointestinal Diseases,DB06274
alvimopan,Constipation,DB06274
alvimopan,Cancer Pain,DB06274
alvimopan,Opioid-Induced Constipation,DB06274
alvimopan,Fallopian Tube Neoplasms,DB06274
alvocidib,Preleukemia,DB03496
alvocidib,Myelodysplastic Syndromes,DB03496
alvocidib,Leukemia,DB03496
alvocidib,"Leukemia, Myeloid",DB03496
alvocidib,"Leukemia, Myeloid, Acute",DB03496
alvocidib,Lymphoma,DB03496
alvocidib,"Leukemia, Lymphoid",DB03496
alvocidib,"Leukemia, Lymphocytic, Chronic, B-Cell",DB03496
alvocidib,"Leukemia, Prolymphocytic",DB03496
alvocidib,Neoplasms,DB03496
alvocidib,"Lymphoma, Follicular",DB03496
alvocidib,"Lymphoma, Mantle-Cell",DB03496
alvocidib,"Lymphoma, B-Cell, Marginal Zone",DB03496
alvocidib,"Lymphoma, Large B-Cell, Diffuse",DB03496
alvocidib,"Lymphoma, Non-Hodgkin",DB03496
alvocidib,Waldenstrom Macroglobulinemia,DB03496
alvocidib,Multiple Myeloma,DB03496
alvocidib,Recurrence,DB03496
alvocidib,Breast Neoplasms,DB03496
alvocidib,"Breast Neoplasms, Male",DB03496
alvocidib,"Neoplasms, Plasma Cell",DB03496
alvocidib,Pancreatic Neoplasms,DB03496
alvocidib,"Lymphoma, B-Cell",DB03496
alvocidib,"Leukemia, Hairy Cell",DB03496
alvocidib,Lymphoproliferative Disorders,DB03496
alvocidib,Prostatic Neoplasms,DB03496
alvocidib,Melanoma,DB03496
alvocidib,Hematologic Neoplasms,DB03496
alvocidib,Sarcoma,DB03496
alvocidib,Glioma,DB03496
alvocidib,Precursor Cell Lymphoblastic Leukemia-Lymphoma,DB03496
alvocidib,Neuroblastoma,DB03496
alvocidib,Astrocytoma,DB03496
alvocidib,Osteosarcoma,DB03496
alvocidib,Rhabdomyosarcoma,DB03496
alvocidib,Ependymoma,DB03496
alvocidib,"Sarcoma, Ewing",DB03496
alvocidib,Medulloblastoma,DB03496
alvocidib,Neuroectodermal Tumors,DB03496
alvocidib,"Neuroectodermal Tumors, Primitive",DB03496
alvocidib,Wilms Tumor,DB03496
alvocidib,Retinoblastoma,DB03496
alvocidib,"Neuroectodermal Tumors, Primitive, Peripheral",DB03496
alvocidib,Mesothelioma,DB03496
alvocidib,"Mesothelioma, Malignant",DB03496
alvocidib,"Carcinoma, Non-Small-Cell Lung",DB03496
alvocidib,Esophageal Neoplasms,DB03496
alvocidib,"Carcinoma, Small Cell",DB03496
alvocidib,Carcinoma,DB03496
alvocidib,Gastrointestinal Stromal Tumors,DB03496
alvocidib,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",DB03496
alvocidib,Blast Crisis,DB03496
alvocidib,"Leukemia, Monocytic, Acute",DB03496
alvocidib,"Leukemia, Myelomonocytic, Acute",DB03496
alvocidib,"Leukemia, Megakaryoblastic, Acute",DB03496
alvocidib,"Leukemia, Erythroblastic, Acute",DB03496
alvocidib,"Leukemia, Basophilic, Acute",DB03496
alvocidib,"Leukemia, Eosinophilic, Acute",DB03496
alvocidib,Hypereosinophilic Syndrome,DB03496
alvocidib,"Carcinoma, Ovarian Epithelial",DB03496
alvocidib,Peritoneal Neoplasms,DB03496
alvocidib,Mycoses,DB03496
alvocidib,Hodgkin Disease,DB03496
alvocidib,"Lymphoma, T-Cell",DB03496
alvocidib,Mycosis Fungoides,DB03496
alvocidib,Sezary Syndrome,DB03496
alvocidib,"Leukemia, T-Cell",DB03496
alvocidib,"Lymphoma, T-Cell, Cutaneous",DB03496
alvocidib,"Leukemia-Lymphoma, Adult T-Cell",DB03496
alvocidib,"Lymphoma, Large-Cell, Anaplastic",DB03496
alvocidib,Lymphomatoid Granulomatosis,DB03496
alvocidib,Immunoblastic Lymphadenopathy,DB03496
alvocidib,Anemia,DB03496
alvocidib,"Anemia, Refractory",DB03496
alvocidib,"Anemia, Refractory, with Excess of Blasts",DB03496
alvocidib,"Neoplasms, Germ Cell and Embryonal",DB03496
alvocidib,Germinoma,DB03496
alvocidib,Ovarian Neoplasms,DB03496
alvocidib,Testicular Neoplasms,DB03496
alvocidib,Seminoma,DB03496
alvocidib,Adenocarcinoma,DB03496
alvocidib,Stomach Neoplasms,DB03496
alvocidib,Thrombocytopenia,DB03496
amantadine,Parkinson Disease,DB00915
amantadine,Dyskinesias,DB00915
amantadine,"Dyskinesia, Drug-Induced",DB00915
amantadine,Sinusitis,DB00915
amantadine,Multiple Sclerosis,DB00915
amantadine,Sclerosis,DB00915
amantadine,Schizophrenia,DB00915
amantadine,Consciousness Disorders,DB00915
amantadine,Heart Arrest,DB00915
amantadine,Hyperkinesis,DB00915
amantadine,Attention Deficit Disorder with Hyperactivity,DB00915
amantadine,Spinal Curvatures,DB00915
amantadine,Fatigue,DB00915
amantadine,Disease,DB00915
amantadine,Substance-Related Disorders,DB00915
amantadine,Cocaine-Related Disorders,DB00915
amantadine,Huntington Disease,DB00915
amantadine,Chorea,DB00915
amantadine,Hepatitis A,DB00915
amantadine,Hepatitis C,DB00915
amantadine,"Hepatitis C, Chronic",DB00915
amantadine,Hepatitis,DB00915
amantadine,COVID-19,DB00915
amantadine,Brain Injuries,DB00915
amantadine,"Brain Injuries, Traumatic",DB00915
amantadine,Diabetes Mellitus,DB00915
amantadine,"Diabetes Mellitus, Type 2",DB00915
amantadine,"Hepatitis, Chronic",DB00915
amantadine,Hyperalgesia,DB00915
amantadine,Weight Gain,DB00915
amantadine,Psychotic Disorders,DB00915
amantadine,Mental Disorders,DB00915
amantadine,Mood Disorders,DB00915
amantadine,Recurrence,DB00915
amantadine,"Influenza, Human",DB00915
amantadine,Wounds and Injuries,DB00915
amantadine,Stroke,DB00915
amantadine,Ischemic Stroke,DB00915
amantadine,Hemorrhagic Stroke,DB00915
amantadine,Infections,DB00915
amantadine,Communicable Diseases,DB00915
ambrisentan,Pulmonary Arterial Hypertension,DB06403
ambrisentan,Hypertension,DB06403
ambrisentan,Vascular Diseases,DB06403
ambrisentan,"Hypertension, Pulmonary",DB06403
ambrisentan,Altitude Sickness,DB06403
ambrisentan,Renal Insufficiency,DB06403
ambrisentan,Acute Kidney Injury,DB06403
ambrisentan,"Scleroderma, Systemic",DB06403
ambrisentan,"Scleroderma, Diffuse",DB06403
ambrisentan,Sclerosis,DB06403
ambrisentan,COVID-19,DB06403
ambrisentan,Univentricular Heart,DB06403
ambrisentan,Hypoplastic Left Heart Syndrome,DB06403
ambrisentan,Dextrocardia,DB06403
ambrisentan,Hypoxia,DB06403
ambrisentan,Familial Primary Pulmonary Hypertension,DB06403
ambrisentan,Liver Cirrhosis,DB06403
ambrisentan,"Hypertension, Portal",DB06403
ambrisentan,Fibrosis,DB06403
ambrisentan,Ascites,DB06403
ambrisentan,Asthma,DB06403
ambrisentan,Fatigue,DB06403
ambrisentan,Pulmonary Fibrosis,DB06403
ambrisentan,Idiopathic Pulmonary Fibrosis,DB06403
ambrisentan,Sarcoidosis,DB06403
ambrisentan,"Anemia, Sickle Cell",DB06403
ambrisentan,Metabolic Syndrome,DB06403
ambrisentan,Syndrome,DB06403
amiloride,Hypertension,DB00594
amiloride,Cardiovascular Diseases,DB00594
amiloride,Prehypertension,DB00594
amiloride,Gastroesophageal Reflux,DB00594
amiloride,Heartburn,DB00594
amiloride,Nephrotic Syndrome,DB00594
amiloride,Nephrosis,DB00594
amiloride,Hypernatremia,DB00594
amiloride,Syndrome,DB00594
amiloride,Migraine Disorders,DB00594
amiloride,Migraine with Aura,DB00594
amiloride,Coronary Artery Disease,DB00594
amiloride,Myocardial Ischemia,DB00594
amiloride,Coronary Disease,DB00594
amiloride,Essential Hypertension,DB00594
amiloride,Heart Diseases,DB00594
amiloride,Insulin Resistance,DB00594
amiloride,Overweight,DB00594
amiloride,Fibrosis,DB00594
amiloride,Cystic Fibrosis,DB00594
amiloride,Neuritis,DB00594
amiloride,Multiple Sclerosis,DB00594
amiloride,Optic Neuritis,DB00594
amiloride,Sclerosis,DB00594
amiloride,Proteinuria,DB00594
amiloride,Diabetes Mellitus,DB00594
amiloride,"Diabetes Mellitus, Type 2",DB00594
amiloride,Demyelinating Diseases,DB00594
amiloride,Apnea,DB00594
amiloride,Sleep Apnea Syndromes,DB00594
amiloride,"Sleep Apnea, Obstructive",DB00594
amiloride,Neoplasm Metastasis,DB00594
amiloride,"Multiple Sclerosis, Chronic Progressive",DB00594
amiloride,Kidney Diseases,DB00594
amiloride,"Renal Insufficiency, Chronic",DB00594
amiloride,Albuminuria,DB00594
amiloride,Hyperparathyroidism,DB00594
amiloride,"Hyperparathyroidism, Primary",DB00594
aminocaproic-acid,"Osteoarthritis, Knee",DB00513
aminocaproic-acid,Thrombosis,DB00513
aminocaproic-acid,Hemorrhage,DB00513
aminocaproic-acid,"Blood Loss, Surgical",DB00513
aminocaproic-acid,Neoplasms,DB00513
aminocaproic-acid,Hematologic Neoplasms,DB00513
aminocaproic-acid,Thrombocytopenia,DB00513
aminocaproic-acid,Inflammation,DB00513
aminocaproic-acid,Aortic Diseases,DB00513
aminocaproic-acid,Rosacea,DB00513
aminocaproic-acid,Cerebral Hemorrhage,DB00513
aminocaproic-acid,Craniosynostoses,DB00513
aminoglutethimide,Prostatic Neoplasms,DB00357
aminoglutethimide,Breast Neoplasms,DB00357
aminoguanidine,Endotoxemia,DB05383
aminoguanidine,Retinal Diseases,DB05383
aminoguanidine,Diabetic Retinopathy,DB05383
aminosalicylic-acid,Colitis,DB00233
aminosalicylic-acid,"Colitis, Ulcerative",DB00233
aminosalicylic-acid,Ulcer,DB00233
aminosalicylic-acid,HIV Infections,DB00233
aminosalicylic-acid,Colorectal Neoplasms,DB00233
aminosalicylic-acid,"Colorectal Neoplasms, Hereditary Nonpolyposis",DB00233
aminosalicylic-acid,Crohn Disease,DB00233
aminosalicylic-acid,Tuberculosis,DB00233
amiodarone,Atrial Fibrillation,DB01118
amiodarone,Virus Diseases,DB01118
amiodarone,"Hemorrhagic Fever, Ebola",DB01118
amiodarone,Coronary Artery Disease,DB01118
amiodarone,Myocardial Ischemia,DB01118
amiodarone,Coronary Disease,DB01118
amiodarone,Emergencies,DB01118
amiodarone,Ischemia,DB01118
amiodarone,COVID-19,DB01118
amiodarone,Chagas Cardiomyopathy,DB01118
amiodarone,Cardiomyopathies,DB01118
amiodarone,Tachycardia,DB01118
amiodarone,"Tachycardia, Ventricular",DB01118
amiodarone,"Tachycardia, Supraventricular",DB01118
amiodarone,Stroke,DB01118
amiodarone,"Death, Sudden",DB01118
amiodarone,Heart Arrest,DB01118
amiodarone,Immunoglobulin Light-chain Amyloidosis,DB01118
amiodarone,Amyloidosis,DB01118
amiodarone,Premature Birth,DB01118
amiodarone,Heart Diseases,DB01118
amiodarone,Ventricular Premature Complexes,DB01118
amiodarone,Heart Failure,DB01118
amiodarone,Ventricular Fibrillation,DB01118
amiodarone,Atrial Flutter,DB01118
amiodarone,Out-of-Hospital Cardiac Arrest,DB01118
amiodarone,"Arrhythmias, Cardiac",DB01118
amitriptyline,Depressive Disorder,DB00321
amitriptyline,Depression,DB00321
amitriptyline,"Depressive Disorder, Major",DB00321
amitriptyline,Leprosy,DB00321
amitriptyline,Neuralgia,DB00321
amitriptyline,Intervertebral Disc Displacement,DB00321
amitriptyline,"Pain, Postoperative",DB00321
amitriptyline,Laryngitis,DB00321
amitriptyline,Laryngeal Diseases,DB00321
amitriptyline,Temporomandibular Joint Disorders,DB00321
amitriptyline,Temporomandibular Joint Dysfunction Syndrome,DB00321
amitriptyline,Autistic Disorder,DB00321
amitriptyline,Autism Spectrum Disorder,DB00321
amitriptyline,"Child Development Disorders, Pervasive",DB00321
amitriptyline,Compulsive Behavior,DB00321
amitriptyline,Head and Neck Neoplasms,DB00321
amitriptyline,Migraine Disorders,DB00321
amitriptyline,Pruritus,DB00321
amitriptyline,"Diabetes Mellitus, Type 1",DB00321
amitriptyline,Hypoglycemia,DB00321
amitriptyline,HIV Infections,DB00321
amitriptyline,Infections,DB00321
amitriptyline,Communicable Diseases,DB00321
amitriptyline,Acquired Immunodeficiency Syndrome,DB00321
amitriptyline,Nervous System Diseases,DB00321
amitriptyline,Peripheral Nervous System Diseases,DB00321
amitriptyline,Carpal Tunnel Syndrome,DB00321
amitriptyline,Cumulative Trauma Disorders,DB00321
amitriptyline,Bursitis,DB00321
amitriptyline,Cystic Fibrosis,DB00321
amitriptyline,Fibrosis,DB00321
amitriptyline,"Cystitis, Interstitial",DB00321
amitriptyline,Urinary Bladder Diseases,DB00321
amitriptyline,Cystitis,DB00321
amitriptyline,Musculoskeletal Pain,DB00321
amitriptyline,Dyspepsia,DB00321
amitriptyline,Low Back Pain,DB00321
amitriptyline,Neurotoxicity Syndromes,DB00321
amitriptyline,Diabetic Neuropathies,DB00321
amitriptyline,Neoplasms,DB00321
amitriptyline,Multiple Myeloma,DB00321
amitriptyline,"Neoplasms, Plasma Cell",DB00321
amitriptyline,Disease,DB00321
amitriptyline,Plasmacytoma,DB00321
amitriptyline,Myelodysplastic Syndromes,DB00321
amitriptyline,Myeloproliferative Disorders,DB00321
amitriptyline,Lymphoproliferative Disorders,DB00321
amitriptyline,Myelodysplastic-Myeloproliferative Diseases,DB00321
amitriptyline,Headache Disorders,DB00321
amitriptyline,Headache,DB00321
amitriptyline,Sprains and Strains,DB00321
amitriptyline,Fibromyalgia,DB00321
amitriptyline,Myofascial Pain Syndromes,DB00321
amitriptyline,Pseudomonas Infections,DB00321
amitriptyline,Brain Injuries,DB00321
amitriptyline,"Brain Injuries, Traumatic",DB00321
amitriptyline,Post-Traumatic Headache,DB00321
amitriptyline,Wounds and Injuries,DB00321
amitriptyline,Sleep Initiation and Maintenance Disorders,DB00321
amitriptyline,Vulvodynia,DB00321
amitriptyline,Biliary Dyskinesia,DB00321
amitriptyline,Dyskinesias,DB00321
amitriptyline,Psychophysiologic Disorders,DB00321
amitriptyline,Schizophrenia,DB00321
amitriptyline,Anxiety Disorders,DB00321
amitriptyline,Somatoform Disorders,DB00321
amitriptyline,Cough,DB00321
amitriptyline,Lung Diseases,DB00321
amitriptyline,"Lung Diseases, Interstitial",DB00321
amlexanox,Liver Diseases,DB01025
amlexanox,Fatty Liver,DB01025
amlexanox,Non-alcoholic Fatty Liver Disease,DB01025
amlexanox,Diabetes Mellitus,DB01025
amlexanox,"Diabetes Mellitus, Type 2",DB01025
amlexanox,Head and Neck Neoplasms,DB01025
amlexanox,Mucositis,DB01025
amlexanox,Stomatitis,DB01025
amlexanox,Obesity,DB01025
amlodipine,Hypertension,DB00381
amlodipine,Essential Hypertension,DB00381
amlodipine,Malnutrition,DB00381
amlodipine,"Adrenal Hyperplasia, Congenital",DB00381
amlodipine,Adrenogenital Syndrome,DB00381
amlodipine,Hyperaldosteronism,DB00381
amlodipine,Hyperplasia,DB00381
amlodipine,Hyperlipidemias,DB00381
amlodipine,Dyslipidemias,DB00381
amlodipine,Kidney Diseases,DB00381
amlodipine,Renal Insufficiency,DB00381
amlodipine,"Renal Insufficiency, Chronic",DB00381
amlodipine,Nephrosclerosis,DB00381
amlodipine,Hypercholesterolemia,DB00381
amlodipine,Obesity,DB00381
amlodipine,Insulin Resistance,DB00381
amlodipine,Cerebral Small Vessel Diseases,DB00381
amlodipine,Erectile Dysfunction,DB00381
amlodipine,Thalassemia,DB00381
amlodipine,beta-Thalassemia,DB00381
amlodipine,Iron Overload,DB00381
amlodipine,Cardiovascular Diseases,DB00381
amlodipine,Proteinuria,DB00381
amlodipine,Atherosclerosis,DB00381
amlodipine,Coronary Disease,DB00381
amlodipine,Diabetes Mellitus,DB00381
amlodipine,"Diabetes Mellitus, Type 2",DB00381
amlodipine,Cerebral Hemorrhage,DB00381
amlodipine,"Dementia, Vascular",DB00381
amlodipine,Hemorrhagic Stroke,DB00381
amlodipine,Hemorrhage,DB00381
amlodipine,Cognitive Dysfunction,DB00381
amlodipine,Heart Failure,DB00381
amlodipine,Dystonia,DB00381
amlodipine,Dystonic Disorders,DB00381
amlodipine,Hyperlipoproteinemias,DB00381
amlodipine,Angina Pectoris,DB00381
amlodipine,"Angina Pectoris, Variant",DB00381
amlodipine,Dementia,DB00381
amlodipine,Pancreatitis,DB00381
amlodipine,"Pancreatitis, Chronic",DB00381
amlodipine,Hepatitis C,DB00381
amlodipine,Depression,DB00381
amlodipine,Depressive Disorder,DB00381
amlodipine,Metabolic Syndrome,DB00381
amlodipine,Syndrome,DB00381
amlodipine,"Hypertrophy, Left Ventricular",DB00381
amlodipine,Hypertrophy,DB00381
amlodipine,"Obesity, Abdominal",DB00381
amlodipine,Hyperhomocysteinemia,DB00381
amlodipine,Apnea,DB00381
amlodipine,Sleep Apnea Syndromes,DB00381
amlodipine,"Sleep Apnea, Obstructive",DB00381
amlodipine,Aneurysm,DB00381
amlodipine,Aortic Aneurysm,DB00381
amlodipine,"Aortic Aneurysm, Abdominal",DB00381
amlodipine,Raynaud Disease,DB00381
amlodipine,Alzheimer Disease,DB00381
amlodipine,Aortic Valve Insufficiency,DB00381
amlodipine,Stroke,DB00381
amlodipine,Prehypertension,DB00381
amlodipine,Breast Neoplasms,DB00381
amlodipine,Triple Negative Breast Neoplasms,DB00381
amlodipine,Masked Hypertension,DB00381
amodiaquine,Malaria,DB00613
amodiaquine,"Malaria, Falciparum",DB00613
amodiaquine,COVID-19,DB00613
amodiaquine,"Malaria, Vivax",DB00613
amodiaquine,Anemia,DB00613
amodiaquine,Respiratory Tract Infections,DB00613
amonafide,Leukemia,DB05022
amonafide,"Leukemia, Myeloid",DB05022
amonafide,"Leukemia, Myeloid, Acute",DB05022
amonafide,Prostatic Neoplasms,DB05022
